Fecha,Producto,Categoría,Vendedor,Región,Canal de Venta,Método de Pago,Cliente,Cantidad,Precio Unitario (USD),Descuento (%),Total (USD)
2024-08-29,Teclado mecánico,Wearables,Carlos Gómez,Oeste,Marketplace,Tarjeta de débito,Cliente_00689,5,1416.35,7.82,6527.96
2024-01-20,Smartwatch S3,Video,Laura Pérez,Este,Marketplace,Tarjeta de débito,Cliente_00695,5,971.59,17.06,4029.18
2024-04-30,Laptop Pro 15,Electrónica,Laura Pérez,Centro,Tienda física,Tarjeta de crédito,Cliente_00200,7,900.74,12.15,5539.1
2024-12-02,Impresora láser,Accesorios,Sofía Díaz,Centro,Online,PayPal,Cliente_00073,1,1331.69,5.11,1263.64
2024-06-06,Smartphone X1,Accesorios,Jorge Herrera,Norte,Online,Transferencia bancaria,Cliente_00996,2,385.38,3.81,741.39
2024-03-10,Laptop Pro 15,Audio,Laura Pérez,Este,Tienda física,Tarjeta de débito,Cliente_00247,5,395.99,3.24,1915.8
2024-06-04,Smartphone X1,Accesorios,Miguel Sánchez,Este,Online,Tarjeta de crédito,Cliente_00238,4,678.6,11.76,2395.19
2024-02-19,Smartwatch S3,Video,Jorge Herrera,Oeste,Online,Tarjeta de débito,Cliente_00379,9,506.64,0.89,4519.18
2024-10-03,Smartphone X1,Accesorios,Camila López,Norte,Marketplace,Tarjeta de crédito,Cliente_00081,7,1461.49,3.32,9890.78
2024-04-13,Impresora láser,Accesorios,Sofía Díaz,Este,Tienda física,Tarjeta de crédito,Cliente_00649,1,37.72,5.62,35.6
2024-05-18,Smartphone X1,Electrónica,Carlos Gómez,Este,Online,Transferencia bancaria,Cliente_00971,5,335.63,5.04,1593.57
2024-06-24,"Monitor 24""",Wearables,Ana Rodríguez,Este,Marketplace,Transferencia bancaria,Cliente_00476,6,1115.26,16.22,5606.19
2024-04-20,Smartphone X1,Electrónica,María Fernández,Oeste,Marketplace,Tarjeta de crédito,Cliente_00275,1,760.65,6.85,708.55
2024-01-24,Laptop Pro 15,Computación,Ana Rodríguez,Norte,Marketplace,PayPal,Cliente_00011,1,1124.07,19.83,901.17
2024-05-24,Impresora láser,Wearables,Ana Rodríguez,Este,Online,Tarjeta de crédito,Cliente_00717,9,20.7,18.57,151.7
2024-08-19,Teclado mecánico,Video,Sofía Díaz,Sur,Online,Transferencia bancaria,Cliente_00184,1,937.13,12.61,818.96
2024-09-16,Teclado mecánico,Wearables,Andrés Ruiz,Oeste,Marketplace,PayPal,Cliente_00485,3,100.28,11.33,266.75
2024-01-27,Tablet T8,Wearables,Jorge Herrera,Oeste,Online,Transferencia bancaria,Cliente_00273,10,294.89,7.38,2731.27
2024-12-17,Cámara DSLR,Wearables,Carlos Gómez,Oeste,Tienda física,PayPal,Cliente_00166,6,757.17,11.9,4002.4
2024-07-31,Smartphone X1,Electrónica,Miguel Sánchez,Sur,Marketplace,Tarjeta de crédito,Cliente_00034,7,88.57,1.22,612.43
2024-07-15,Laptop Pro 15,Audio,Laura Pérez,Oeste,Online,Tarjeta de débito,Cliente_00780,9,497.99,16.36,3748.67
2024-12-31,"Monitor 24""",Video,Luis Martínez,Este,Marketplace,PayPal,Cliente_00219,5,667.79,0.26,3330.27
2024-04-28,Ratón ergonómico,Audio,Ana Rodríguez,Centro,Marketplace,Tarjeta de crédito,Cliente_00459,1,1269.03,2.28,1240.1
2024-07-15,Tablet T8,Accesorios,Andrés Ruiz,Este,Tienda física,PayPal,Cliente_00409,2,1178.62,1.35,2325.42
2024-01-31,Laptop Pro 15,Wearables,Carlos Gómez,Este,Online,Tarjeta de crédito,Cliente_00575,6,349.63,19.48,1689.13
2024-04-16,Smartwatch S3,Audio,Laura Pérez,Norte,Online,Transferencia bancaria,Cliente_00038,6,1091.8,12.1,5758.15
2024-08-12,Smartphone X1,Accesorios,Luis Martínez,Oeste,Online,Transferencia bancaria,Cliente_00907,10,176.1,3.04,1707.47
2024-09-05,Teclado mecánico,Computación,Laura Pérez,Norte,Marketplace,Tarjeta de débito,Cliente_00118,3,185.35,11.64,491.33
2024-03-13,Smartwatch S3,Wearables,Miguel Sánchez,Sur,Tienda física,Tarjeta de crédito,Cliente_00143,5,918.49,9.1,4174.54
2024-04-08,Auriculares BT,Electrónica,Carlos Gómez,Este,Marketplace,Tarjeta de crédito,Cliente_00941,3,1317.61,7.64,3650.83
2024-10-27,Smartphone X1,Video,Carlos Gómez,Sur,Online,Transferencia bancaria,Cliente_00646,2,967.67,2.54,1886.18
2024-03-26,Cámara DSLR,Wearables,Andrés Ruiz,Norte,Tienda física,Transferencia bancaria,Cliente_00213,4,549.46,0.33,2190.59
2024-04-28,Teclado mecánico,Computación,Sofía Díaz,Centro,Marketplace,Tarjeta de débito,Cliente_00702,5,1337.55,1.13,6612.18
2024-08-24,Cámara DSLR,Video,Sofía Díaz,Sur,Online,Tarjeta de crédito,Cliente_00857,10,1073.56,4.83,10217.07
2024-04-06,Smartwatch S3,Computación,Andrés Ruiz,Centro,Tienda física,PayPal,Cliente_00582,1,995.38,16.21,834.03
2024-12-02,Impresora láser,Electrónica,Miguel Sánchez,Centro,Marketplace,Tarjeta de débito,Cliente_00192,4,623.69,15.85,2099.34
2024-09-07,Teclado mecánico,Video,Ana Rodríguez,Sur,Marketplace,PayPal,Cliente_00433,10,903.43,11.87,7961.93
2024-06-28,Smartwatch S3,Audio,Miguel Sánchez,Oeste,Marketplace,PayPal,Cliente_00339,4,1198.52,0.83,4754.29
2024-08-21,Cámara DSLR,Accesorios,Luis Martínez,Centro,Tienda física,Transferencia bancaria,Cliente_00666,1,1313.62,14.7,1120.52
2024-05-23,Cámara DSLR,Wearables,Sofía Díaz,Centro,Tienda física,Tarjeta de crédito,Cliente_00312,3,1343.35,13.14,3500.5
2024-08-16,"Monitor 24""",Electrónica,Miguel Sánchez,Norte,Online,Tarjeta de débito,Cliente_00823,2,552.88,2.24,1080.99
2024-02-13,Tablet T8,Accesorios,Ana Rodríguez,Norte,Marketplace,Transferencia bancaria,Cliente_00913,6,101.99,11.83,539.55
2024-10-14,Laptop Pro 15,Video,Carlos Gómez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00423,5,563.78,13.42,2440.6
2024-05-05,Smartphone X1,Electrónica,Carlos Gómez,Este,Tienda física,Tarjeta de débito,Cliente_00125,9,87.88,9.98,711.99
2024-11-19,Smartwatch S3,Computación,Miguel Sánchez,Sur,Marketplace,Transferencia bancaria,Cliente_00427,9,214.45,12.35,1691.69
2024-11-05,Smartphone X1,Accesorios,Jorge Herrera,Centro,Online,Tarjeta de crédito,Cliente_00274,4,1196.14,16.42,3998.94
2024-06-08,Smartwatch S3,Electrónica,Jorge Herrera,Centro,Marketplace,Transferencia bancaria,Cliente_00477,9,1164.06,12.57,9159.64
2024-11-08,Ratón ergonómico,Electrónica,Sofía Díaz,Este,Marketplace,PayPal,Cliente_00284,3,709.34,18.96,1724.55
2024-02-07,Tablet T8,Video,Carlos Gómez,Sur,Marketplace,Tarjeta de débito,Cliente_00253,2,449.44,9.71,811.6
2024-06-08,Smartwatch S3,Computación,Carlos Gómez,Sur,Marketplace,Tarjeta de crédito,Cliente_00599,8,51.94,5.55,392.46
2024-05-29,Ratón ergonómico,Audio,Laura Pérez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00949,4,447.93,12.59,1566.14
2024-03-25,Auriculares BT,Wearables,María Fernández,Norte,Tienda física,Tarjeta de crédito,Cliente_00855,6,285.87,7.59,1585.03
2024-02-05,Teclado mecánico,Electrónica,Ana Rodríguez,Este,Tienda física,Tarjeta de débito,Cliente_00862,2,689.91,12.64,1205.41
2024-07-20,Tablet T8,Wearables,Carlos Gómez,Centro,Online,PayPal,Cliente_00507,9,1048.29,2.8,9170.44
2024-03-05,Cámara DSLR,Video,Ana Rodríguez,Centro,Online,PayPal,Cliente_00265,6,22.43,13.86,115.93
2024-01-26,Smartphone X1,Audio,Ana Rodríguez,Este,Online,Tarjeta de débito,Cliente_00482,6,1122.74,14.7,5746.18
2024-01-19,Ratón ergonómico,Computación,Miguel Sánchez,Oeste,Tienda física,PayPal,Cliente_00366,7,898.58,6.88,5857.3
2024-06-23,Smartwatch S3,Video,María Fernández,Norte,Tienda física,Transferencia bancaria,Cliente_00393,2,718.0,0.34,1431.12
2024-11-03,Impresora láser,Video,Sofía Díaz,Este,Tienda física,Tarjeta de débito,Cliente_00206,4,459.98,0.03,1839.37
2024-03-08,Impresora láser,Computación,María Fernández,Centro,Marketplace,Tarjeta de débito,Cliente_00347,10,813.48,17.06,6747.0
2024-07-02,Auriculares BT,Audio,Sofía Díaz,Sur,Marketplace,Tarjeta de débito,Cliente_00265,10,1176.61,14.49,10061.19
2024-06-28,Auriculares BT,Wearables,Luis Martínez,Sur,Online,Tarjeta de crédito,Cliente_00271,5,512.87,15.7,2161.75
2024-10-04,Smartphone X1,Computación,Jorge Herrera,Norte,Marketplace,Tarjeta de débito,Cliente_00633,8,1404.37,9.07,10215.95
2024-11-11,Ratón ergonómico,Audio,Camila López,Sur,Tienda física,PayPal,Cliente_00060,2,1031.29,10.69,1842.09
2024-07-19,Smartphone X1,Computación,Ana Rodríguez,Este,Marketplace,Tarjeta de débito,Cliente_00996,4,650.38,13.45,2251.62
2024-07-06,Ratón ergonómico,Computación,Luis Martínez,Oeste,Online,Tarjeta de crédito,Cliente_00169,1,282.14,3.65,271.84
2024-02-19,Cámara DSLR,Wearables,Jorge Herrera,Este,Online,Tarjeta de débito,Cliente_00485,1,398.56,12.84,347.38
2024-04-18,Smartphone X1,Accesorios,Ana Rodríguez,Sur,Online,Tarjeta de débito,Cliente_00596,3,472.99,0.94,1405.63
2024-04-22,Auriculares BT,Wearables,Ana Rodríguez,Norte,Marketplace,Transferencia bancaria,Cliente_00537,8,753.92,10.44,5401.69
2024-07-01,Auriculares BT,Audio,Miguel Sánchez,Este,Online,Tarjeta de débito,Cliente_00589,5,641.04,2.83,3114.49
2024-02-28,"Monitor 24""",Electrónica,Luis Martínez,Centro,Tienda física,PayPal,Cliente_00918,2,1253.31,7.91,2308.35
2024-07-24,Auriculares BT,Video,Ana Rodríguez,Norte,Tienda física,Transferencia bancaria,Cliente_00968,2,1166.46,16.78,1941.46
2024-03-26,Ratón ergonómico,Computación,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00178,2,692.37,13.92,1191.98
2024-06-20,Teclado mecánico,Video,Laura Pérez,Oeste,Tienda física,Tarjeta de débito,Cliente_00637,3,281.65,19.85,677.23
2024-02-07,Auriculares BT,Accesorios,Ana Rodríguez,Oeste,Tienda física,Tarjeta de débito,Cliente_00965,8,883.25,16.94,5869.02
2024-08-17,Ratón ergonómico,Audio,Laura Pérez,Este,Tienda física,Tarjeta de crédito,Cliente_00830,1,503.94,16.63,420.13
2024-06-06,"Monitor 24""",Wearables,Camila López,Este,Online,Transferencia bancaria,Cliente_00760,9,1056.49,0.61,9450.41
2024-08-24,Smartphone X1,Wearables,María Fernández,Este,Marketplace,Transferencia bancaria,Cliente_00379,3,1449.36,3.93,4177.2
2024-06-30,Tablet T8,Audio,Andrés Ruiz,Sur,Tienda física,Tarjeta de crédito,Cliente_00539,9,138.78,14.4,1069.16
2024-05-08,Impresora láser,Video,Andrés Ruiz,Sur,Online,PayPal,Cliente_00016,9,1399.29,7.92,11596.2
2024-12-11,Tablet T8,Electrónica,María Fernández,Centro,Tienda física,Tarjeta de débito,Cliente_00644,9,633.69,13.05,4958.94
2024-11-01,Auriculares BT,Accesorios,Luis Martínez,Centro,Marketplace,PayPal,Cliente_00931,7,257.38,9.51,1630.32
2024-11-05,Laptop Pro 15,Electrónica,María Fernández,Oeste,Marketplace,Tarjeta de débito,Cliente_00161,6,1306.64,14.14,6731.29
2024-01-06,Smartwatch S3,Video,Luis Martínez,Sur,Marketplace,Tarjeta de crédito,Cliente_00924,9,467.93,19.08,3407.84
2024-09-24,Smartphone X1,Electrónica,Carlos Gómez,Este,Marketplace,Tarjeta de débito,Cliente_00181,5,306.41,3.64,1476.28
2024-09-07,Auriculares BT,Electrónica,Jorge Herrera,Oeste,Marketplace,Transferencia bancaria,Cliente_00737,8,737.69,7.96,5431.76
2024-05-07,Laptop Pro 15,Audio,Jorge Herrera,Oeste,Online,Transferencia bancaria,Cliente_00018,8,936.83,9.17,6807.38
2024-06-14,Tablet T8,Computación,Camila López,Norte,Marketplace,PayPal,Cliente_00101,8,1256.53,15.95,8448.91
2024-10-17,Teclado mecánico,Audio,Andrés Ruiz,Este,Marketplace,Tarjeta de crédito,Cliente_00879,1,1009.97,10.26,906.35
2024-08-28,Impresora láser,Wearables,Andrés Ruiz,Oeste,Online,Transferencia bancaria,Cliente_00230,8,1092.06,14.32,7485.42
2024-04-14,Smartphone X1,Accesorios,Andrés Ruiz,Sur,Tienda física,PayPal,Cliente_00865,4,702.98,18.05,2304.37
2024-06-08,Laptop Pro 15,Accesorios,María Fernández,Norte,Tienda física,Tarjeta de débito,Cliente_00458,6,1042.13,14.99,5315.49
2024-09-09,Ratón ergonómico,Wearables,María Fernández,Sur,Tienda física,Tarjeta de débito,Cliente_00347,9,91.42,8.01,756.88
2024-09-20,Cámara DSLR,Video,Laura Pérez,Oeste,Tienda física,PayPal,Cliente_00259,9,700.29,10.62,5633.27
2024-12-19,Impresora láser,Audio,María Fernández,Centro,Marketplace,Tarjeta de crédito,Cliente_00859,1,761.96,19.84,610.79
2024-07-17,Cámara DSLR,Electrónica,Jorge Herrera,Oeste,Tienda física,Tarjeta de débito,Cliente_00778,2,129.51,10.34,232.24
2024-02-25,Teclado mecánico,Video,Luis Martínez,Sur,Tienda física,Tarjeta de débito,Cliente_00991,1,1039.54,7.67,959.81
2024-06-12,Ratón ergonómico,Wearables,Sofía Díaz,Este,Tienda física,Transferencia bancaria,Cliente_00035,9,824.12,5.87,6981.7
2024-06-20,Teclado mecánico,Video,Andrés Ruiz,Centro,Online,Transferencia bancaria,Cliente_00620,3,100.74,10.14,271.57
2024-11-08,Laptop Pro 15,Accesorios,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00938,9,701.86,10.81,5633.9
2024-09-12,Impresora láser,Audio,María Fernández,Norte,Online,Tarjeta de débito,Cliente_00812,10,833.43,10.53,7456.7
2024-01-11,Teclado mecánico,Audio,Carlos Gómez,Norte,Marketplace,Transferencia bancaria,Cliente_00948,7,576.25,11.1,3586.0
2024-10-01,Smartwatch S3,Electrónica,Ana Rodríguez,Norte,Marketplace,Tarjeta de débito,Cliente_00007,9,674.76,7.47,5619.2
2024-05-27,Auriculares BT,Accesorios,Camila López,Sur,Tienda física,Transferencia bancaria,Cliente_00115,8,302.65,5.11,2297.48
2024-08-09,Ratón ergonómico,Wearables,Andrés Ruiz,Centro,Tienda física,Tarjeta de crédito,Cliente_00694,6,367.54,18.94,1787.57
2024-01-06,"Monitor 24""",Wearables,Laura Pérez,Sur,Marketplace,PayPal,Cliente_00042,10,895.36,5.8,8434.29
2024-02-14,"Monitor 24""",Accesorios,Luis Martínez,Este,Tienda física,Tarjeta de crédito,Cliente_00209,4,370.22,14.9,1260.23
2024-07-27,Auriculares BT,Wearables,Miguel Sánchez,Centro,Online,Tarjeta de crédito,Cliente_00748,8,1239.93,16.57,8275.79
2024-08-22,Auriculares BT,Computación,Laura Pérez,Centro,Marketplace,Transferencia bancaria,Cliente_00313,2,1221.19,5.03,2319.53
2024-11-17,Auriculares BT,Computación,Luis Martínez,Este,Online,Transferencia bancaria,Cliente_00379,9,989.48,14.35,7627.41
2024-08-22,Cámara DSLR,Computación,Sofía Díaz,Oeste,Tienda física,PayPal,Cliente_00335,5,1301.29,0.85,6451.15
2024-11-05,Auriculares BT,Electrónica,Andrés Ruiz,Norte,Online,PayPal,Cliente_00334,5,67.63,15.52,285.67
2024-02-03,"Monitor 24""",Audio,Miguel Sánchez,Este,Online,PayPal,Cliente_00243,6,476.39,20.0,2286.67
2024-07-31,Cámara DSLR,Computación,Ana Rodríguez,Sur,Marketplace,Tarjeta de débito,Cliente_00475,4,1281.91,15.2,4348.24
2024-07-18,Cámara DSLR,Accesorios,Miguel Sánchez,Centro,Online,Tarjeta de crédito,Cliente_00567,9,868.21,7.51,7227.07
2024-04-26,Tablet T8,Electrónica,Sofía Díaz,Centro,Online,Transferencia bancaria,Cliente_00782,6,351.04,9.79,1900.04
2024-10-22,Teclado mecánico,Electrónica,Miguel Sánchez,Sur,Marketplace,Tarjeta de crédito,Cliente_00455,2,1401.15,6.95,2607.54
2024-11-22,Laptop Pro 15,Computación,Ana Rodríguez,Centro,Tienda física,PayPal,Cliente_00932,1,198.5,12.27,174.14
2024-02-16,Cámara DSLR,Accesorios,Laura Pérez,Norte,Online,Tarjeta de débito,Cliente_00849,3,422.31,17.64,1043.44
2024-05-01,Cámara DSLR,Computación,Luis Martínez,Este,Marketplace,Tarjeta de débito,Cliente_00535,5,355.09,2.27,1735.15
2024-06-28,"Monitor 24""",Wearables,Jorge Herrera,Oeste,Tienda física,PayPal,Cliente_00208,8,448.19,3.78,3449.99
2024-11-06,Cámara DSLR,Accesorios,Camila López,Este,Tienda física,Transferencia bancaria,Cliente_00360,5,392.47,1.82,1926.64
2024-06-23,Auriculares BT,Computación,Miguel Sánchez,Centro,Online,Tarjeta de crédito,Cliente_00972,8,194.45,7.92,1432.4
2024-06-11,Smartphone X1,Computación,Carlos Gómez,Este,Online,Tarjeta de crédito,Cliente_00846,5,1154.53,12.78,5034.91
2024-05-30,Teclado mecánico,Audio,Andrés Ruiz,Este,Tienda física,Transferencia bancaria,Cliente_00056,4,841.21,3.67,3241.35
2024-09-21,Cámara DSLR,Video,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00865,5,574.25,9.8,2589.87
2024-03-09,Auriculares BT,Electrónica,Luis Martínez,Sur,Online,PayPal,Cliente_00666,9,574.59,4.76,4925.16
2024-01-19,Smartwatch S3,Electrónica,Sofía Díaz,Oeste,Tienda física,Transferencia bancaria,Cliente_00204,3,867.87,9.27,2362.26
2024-07-31,Laptop Pro 15,Electrónica,Andrés Ruiz,Norte,Marketplace,PayPal,Cliente_00003,9,512.41,1.66,4535.14
2024-09-24,Ratón ergonómico,Accesorios,Carlos Gómez,Oeste,Tienda física,Tarjeta de débito,Cliente_00565,5,932.11,11.88,4106.88
2024-04-11,"Monitor 24""",Wearables,Laura Pérez,Centro,Tienda física,Tarjeta de débito,Cliente_00622,6,1322.15,9.96,7142.78
2024-03-08,Auriculares BT,Electrónica,Ana Rodríguez,Este,Marketplace,Tarjeta de débito,Cliente_00160,9,728.69,2.29,6408.03
2024-05-26,Ratón ergonómico,Computación,Luis Martínez,Oeste,Tienda física,Transferencia bancaria,Cliente_00752,2,287.94,10.98,512.65
2024-08-10,"Monitor 24""",Video,Ana Rodríguez,Centro,Marketplace,Transferencia bancaria,Cliente_00911,9,718.42,16.8,5379.53
2024-11-27,Ratón ergonómico,Electrónica,Luis Martínez,Sur,Marketplace,Tarjeta de débito,Cliente_00062,9,514.31,8.18,4250.15
2024-09-25,Impresora láser,Audio,Andrés Ruiz,Centro,Marketplace,Tarjeta de crédito,Cliente_00344,8,501.94,10.72,3585.06
2024-11-21,Smartphone X1,Video,Jorge Herrera,Este,Online,PayPal,Cliente_00083,4,628.84,10.27,2257.03
2024-06-07,Cámara DSLR,Electrónica,Ana Rodríguez,Sur,Marketplace,Tarjeta de débito,Cliente_00251,2,821.48,12.64,1435.29
2024-12-13,"Monitor 24""",Computación,Ana Rodríguez,Oeste,Tienda física,Transferencia bancaria,Cliente_00209,2,929.36,12.73,1622.1
2024-02-05,Tablet T8,Electrónica,María Fernández,Norte,Online,Tarjeta de crédito,Cliente_00432,6,105.88,14.9,540.62
2024-09-29,Impresora láser,Wearables,María Fernández,Este,Marketplace,Transferencia bancaria,Cliente_00400,3,1228.22,9.41,3337.93
2024-11-02,Laptop Pro 15,Computación,Jorge Herrera,Sur,Tienda física,Tarjeta de crédito,Cliente_00556,3,900.73,14.46,2311.45
2024-02-11,Ratón ergonómico,Audio,Miguel Sánchez,Norte,Marketplace,Tarjeta de débito,Cliente_00234,5,965.68,2.57,4704.31
2024-02-26,Impresora láser,Wearables,Sofía Díaz,Sur,Tienda física,PayPal,Cliente_00548,5,1003.89,11.65,4434.68
2024-05-11,Tablet T8,Accesorios,Andrés Ruiz,Este,Marketplace,Tarjeta de crédito,Cliente_00493,1,462.51,17.47,381.71
2024-04-25,Ratón ergonómico,Wearables,Ana Rodríguez,Este,Marketplace,Tarjeta de crédito,Cliente_00286,6,894.42,15.37,4541.69
2024-11-23,Auriculares BT,Electrónica,Andrés Ruiz,Norte,Online,Tarjeta de débito,Cliente_00259,3,1108.2,5.93,3127.45
2024-01-01,Auriculares BT,Electrónica,Ana Rodríguez,Este,Online,Transferencia bancaria,Cliente_00635,3,818.96,14.57,2098.91
2024-06-01,"Monitor 24""",Accesorios,Sofía Díaz,Sur,Online,Tarjeta de débito,Cliente_00480,9,745.74,7.01,6241.17
2024-08-10,Laptop Pro 15,Accesorios,Sofía Díaz,Este,Marketplace,Transferencia bancaria,Cliente_00901,3,586.84,7.28,1632.35
2024-11-26,Laptop Pro 15,Wearables,Laura Pérez,Oeste,Online,Tarjeta de débito,Cliente_00064,2,131.35,15.55,221.85
2024-05-26,Smartphone X1,Electrónica,Sofía Díaz,Este,Marketplace,Tarjeta de débito,Cliente_00233,7,149.71,5.64,988.86
2024-04-18,Cámara DSLR,Audio,María Fernández,Norte,Tienda física,Tarjeta de débito,Cliente_00627,1,1141.96,13.77,984.71
2024-05-15,Smartphone X1,Wearables,Carlos Gómez,Centro,Online,Tarjeta de crédito,Cliente_00784,1,905.25,0.92,896.92
2024-10-30,Tablet T8,Wearables,María Fernández,Centro,Marketplace,Transferencia bancaria,Cliente_00848,4,1270.52,10.12,4567.77
2024-02-06,"Monitor 24""",Video,Sofía Díaz,Norte,Marketplace,Transferencia bancaria,Cliente_00141,3,995.92,11.67,2639.09
2024-04-13,Ratón ergonómico,Audio,Andrés Ruiz,Sur,Tienda física,Tarjeta de débito,Cliente_00721,1,334.82,2.73,325.68
2024-09-06,Laptop Pro 15,Accesorios,María Fernández,Oeste,Tienda física,Tarjeta de débito,Cliente_00809,2,664.63,15.61,1121.76
2024-04-08,Impresora láser,Accesorios,Luis Martínez,Sur,Tienda física,Tarjeta de crédito,Cliente_00760,10,594.57,18.48,4846.93
2024-07-14,"Monitor 24""",Computación,Luis Martínez,Centro,Tienda física,Tarjeta de débito,Cliente_00219,1,877.1,2.02,859.38
2024-07-04,Cámara DSLR,Video,Carlos Gómez,Este,Marketplace,Tarjeta de crédito,Cliente_00229,9,813.68,3.09,7096.84
2024-01-02,Tablet T8,Accesorios,Jorge Herrera,Oeste,Tienda física,Transferencia bancaria,Cliente_00404,8,121.91,15.45,824.6
2024-05-30,Auriculares BT,Video,Jorge Herrera,Norte,Marketplace,PayPal,Cliente_00111,10,951.88,1.04,9419.8
2024-08-22,Impresora láser,Wearables,Laura Pérez,Norte,Marketplace,PayPal,Cliente_00842,6,1010.76,4.49,5792.26
2024-02-10,Smartphone X1,Audio,Carlos Gómez,Centro,Marketplace,Tarjeta de crédito,Cliente_00933,2,1410.44,1.22,2786.47
2024-10-28,Impresora láser,Accesorios,Jorge Herrera,Centro,Marketplace,Transferencia bancaria,Cliente_00948,4,201.78,6.91,751.35
2024-11-24,Tablet T8,Computación,María Fernández,Norte,Tienda física,Transferencia bancaria,Cliente_00506,3,922.74,12.88,2411.67
2024-04-02,Teclado mecánico,Accesorios,Luis Martínez,Centro,Online,Transferencia bancaria,Cliente_00959,7,1403.46,8.86,8953.79
2024-11-01,Laptop Pro 15,Accesorios,Camila López,Sur,Marketplace,Transferencia bancaria,Cliente_00317,1,178.58,11.2,158.58
2024-11-14,Smartwatch S3,Audio,Andrés Ruiz,Sur,Tienda física,PayPal,Cliente_00473,8,599.67,7.53,4436.12
2024-09-16,Impresora láser,Electrónica,Ana Rodríguez,Sur,Tienda física,PayPal,Cliente_00633,1,1466.44,7.45,1357.19
2024-12-11,Cámara DSLR,Computación,Luis Martínez,Este,Marketplace,Tarjeta de crédito,Cliente_00854,8,1081.39,7.53,7999.69
